group,time,IFlu,IRSV
101,17,1.4694e-08,0.00133
101,18,1.9053e-08,0.0023233
101,19,2.4697e-08,0.0040586
101,20,3.1679e-08,0.0070075
101,21,3.9707e-08,0.011783
101,22,4.7857e-08,0.018929
101,23,5.4495e-08,0.028424
101,24,5.775e-08,0.039022
101,25,5.6638e-08,0.048196
101,26,5.1863e-08,0.053305
101,27,4.5276e-08,0.053209
101,28,3.8595e-08,0.048718
101,29,3.2727e-08,0.04168
101,30,2.7861e-08,0.03388
101,31,2.3844e-08,0.02651
101,32,2.0434e-08,0.020155
101,33,1.7433e-08,0.01498
101,34,1.4717e-08,0.010929
101,35,1.2235e-08,0.0078464
101,36,9.9826e-09,0.0055523
101,37,7.9806e-09,0.0038775
101,38,6.2497e-09,0.0026754
101,39,4.7997e-09,0.0018269
101,40,3.6226e-09,0.0012366
101,41,2.6953e-09,0.00083161
101,42,1.9845e-09,0.00055731
101,43,1.4519e-09,0.00037314
101,44,1.0606e-09,0.00025077
101,45,7.7714e-10,0.00016955
101,46,5.744e-10,0.00011616
101,47,4.3018e-10,8.0811e-05
101,48,3.2809e-10,5.7386e-05
101,49,2.5612e-10,4.1851e-05
101,50,2.0549e-10,3.1431e-05
101,51,1.702e-10,2.4443e-05
101,52,1.4607e-10,1.9764e-05
101,53,1.3034e-10,1.6683e-05
101,54,1.2126e-10,1.4749e-05
101,55,1.1788e-10,1.3701e-05
101,56,1.1995e-10,1.3404e-05
101,57,1.279e-10,1.3835e-05
101,58,1.4296e-10,1.5081e-05
101,59,1.6746e-10,1.7371e-05
101,60,2.0539e-10,2.113e-05
101,61,2.6337e-10,2.7116e-05
101,62,3.5231e-10,3.6642e-05
101,63,4.9029e-10,5.2e-05
101,64,7.0755e-10,7.726e-05
101,65,1.0545e-09,0.00011964
101,66,1.6166e-09,0.00019233
101,67,2.5356e-09,0.00031897
101,68,4.0495e-09,0.00054308
101,69,6.543e-09,0.00094195
101,70,1.0628e-08,0.0016533
101,71,1.7216e-08,0.0029097
101,72,2.755e-08,0.0050819
101,73,4.3037e-08,0.0086939
101,74,6.466e-08,0.014338
101,75,9.1777e-08,0.022342
101,76,1.2093e-07,0.032205
101,77,1.4622e-07,0.042135
101,78,1.6245e-07,0.04951
101,79,1.6843e-07,0.052319
101,80,1.6699e-07,0.050304
101,81,1.6205e-07,0.044765
101,82,1.5631e-07,0.037512
101,83,1.508e-07,0.030036
101,84,1.4538e-07,0.023236
101,85,1.3942e-07,0.0175
101,86,1.3224e-07,0.0129
101,87,1.234e-07,0.0093368
101,88,1.1287e-07,0.0066515
101,89,1.0095e-07,0.0046714
101,90,8.8258e-08,0.0032394
101,91,7.5484e-08,0.002222
101,92,6.3292e-08,0.00151
101,93,5.2192e-08,0.0010195
101,94,4.2494e-08,0.00068561
101,95,3.4314e-08,0.00046077
101,96,2.7619e-08,0.00031071
101,97,2.2272e-08,0.00021091
101,98,1.8091e-08,0.00014495
101,99,1.4882e-08,0.00010125
101,100,1.2462e-08,7.2182e-05
101,101,1.0678e-08,5.2853e-05
101,102,9.4058e-09,3.9875e-05
101,103,8.5556e-09,3.1161e-05
101,104,8.0682e-09,2.5329e-05
101,105,7.9159e-09,2.1501e-05
102,1,2.9515e-11,1.4176e-05
102,2,3.1064e-11,1.2794e-05
102,3,3.5089e-11,1.2162e-05
102,4,4.2632e-11,1.2211e-05
102,5,5.5843e-11,1.2973e-05
102,6,7.8846e-11,1.4599e-05
102,7,1.2003e-10,1.7414e-05
102,8,1.9659e-10,2.2007e-05
102,9,3.4572e-10,2.9434e-05
102,10,6.4973e-10,4.1581e-05
102,11,1.3008e-09,6.1888e-05
102,12,2.7542e-09,9.6682e-05
102,13,6.1314e-09,0.00015791
102,14,1.4271e-08,0.0002683
102,15,3.4252e-08,0.00047143
102,16,8.4732e-08,0.00085133
102,17,2.1221e-07,0.0015678
102,18,5.3497e-07,0.0029184
102,19,1.3326e-06,0.0054284
102,20,3.2271e-06,0.0099388
102,21,7.403e-06,0.017548
102,22,1.5591e-05,0.029066
102,23,2.9229e-05,0.043765
102,24,4.7715e-05,0.058207
102,25,6.8309e-05,0.06749
102,26,8.8771e-05,0.068734
102,27,0.00010948,0.062882
102,28,0.00013265,0.053099
102,29,0.0001603,0.042385
102,30,0.0001931,0.032555
102,31,0.00022967,0.024353
102,32,0.00026641,0.017878
102,33,0.00029801,0.012937
102,34,0.00031878,0.0092504
102,35,0.00032433,0.0065434
102,36,0.00031314,0.0045814
102,37,0.000287,0.0031763
102,38,0.00025036,0.0021824
102,39,0.00020877,0.0014866
102,40,0.00016736,0.0010062
102,41,0.00012988,0.0006775
102,42,9.8308e-05,0.00045511
102,43,7.3185e-05,0.00030596
102,44,5.4047e-05,0.00020657
102,45,3.9949e-05,0.00014062
102,46,2.9819e-05,9.6975e-05
102,47,2.2676e-05,6.8037e-05
102,48,1.7721e-05,4.8815e-05
102,49,1.4349e-05,3.5987e-05
102,50,1.2132e-05,2.7393e-05
102,51,1.0788e-05,2.1633e-05
102,52,1.0153e-05,1.7804e-05
102,53,1.0172e-05,1.5333e-05
102,54,1.0899e-05,1.3869e-05
102,55,1.2537e-05,1.3219e-05
102,56,1.5523e-05,1.3309e-05
102,57,2.0724e-05,1.4183e-05
102,58,2.9845e-05,1.6017e-05
102,59,4.6362e-05,1.9176e-05
102,60,7.7446e-05,2.4327e-05
102,61,0.00013894,3.267e-05
102,62,0.00026617,4.6339e-05
102,63,0.00054149,6.9211e-05
102,64,0.0011598,0.00010838
102,65,0.0025782,0.00017677
102,66,0.0058079,0.00029733
102,67,0.012665,0.00050696
102,68,0.024608,0.00085229
102,69,0.037912,0.0013686
102,70,0.042428,0.0020837
102,71,0.034998,0.0031156
102,72,0.02326,0.0047717
102,73,0.013612,0.0075708
102,74,0.0074216,0.012217
102,75,0.0038744,0.019409
102,76,0.001953,0.029299
102,77,0.00094983,0.040688
102,78,0.00044519,0.05081
102,79,0.00020196,0.056598
102,80,8.9669e-05,0.056632
102,81,3.9462e-05,0.051767
102,82,1.7385e-05,0.044088
102,83,7.7196e-06,0.035606
102,84,3.4512e-06,0.027645
102,85,1.5395e-06,0.020837
102,86,6.9131e-07,0.015347
102,87,3.0794e-07,0.011093
102,88,1.3483e-07,0.0078899
102,89,5.8784e-08,0.0055339
102,90,2.5514e-08,0.003834
102,91,1.0787e-08,0.0026281
102,92,4.563e-09,0.001786
102,93,1.9431e-09,0.0012063
102,94,8.0211e-10,0.00081176
102,95,3.3777e-10,0.0005462
102,96,1.4359e-10,0.00036883
102,97,6.0873e-11,0.00025092
102,98,2.6326e-11,0.0001728
102,99,1.3748e-11,0.00012106
102,100,5.8808e-12,8.6611e-05
102,101,3.249e-12,6.3647e-05
102,102,1.5232e-12,4.8239e-05
102,103,8.1684e-13,3.7898e-05
102,104,4.4004e-13,3.0994e-05
102,105,2.4676e-13,2.6495e-05
103,1,2.8934e-08,2.4822e-05
103,2,2.4423e-08,2.2017e-05
103,3,2.1171e-08,2.0517e-05
103,4,1.886e-08,2.0134e-05
103,5,1.7276e-08,2.0843e-05
103,6,1.6275e-08,2.2787e-05
103,7,1.5766e-08,2.6316e-05
103,8,1.5699e-08,3.2095e-05
103,9,1.6056e-08,4.1283e-05
103,10,1.685e-08,5.5908e-05
103,11,1.8122e-08,7.9485e-05
103,12,1.9941e-08,0.00011828
103,13,2.2408e-08,0.00018338
103,14,2.5657e-08,0.00029499
103,15,2.986e-08,0.00048935
103,16,3.5218e-08,0.00083249
103,17,4.1948e-08,0.0014416
103,18,5.0239e-08,0.0025207
103,19,6.0151e-08,0.0044063
103,20,7.1435e-08,0.0076079
103,21,8.3236e-08,0.012767
103,22,9.3823e-08,0.020424
103,23,1.0069e-07,0.030431
103,24,1.0155e-07,0.041302
103,25,9.5996e-08,0.050282
103,26,8.6053e-08,0.05475
103,27,7.4877e-08,0.053841
103,28,6.4873e-08,0.048658
103,29,5.7039e-08,0.04119
103,30,5.1386e-08,0.033207
103,31,4.75e-08,0.02582
103,32,4.4887e-08,0.019537
103,33,4.3111e-08,0.01447
103,34,4.1821e-08,0.01053
103,35,4.0756e-08,0.0075453
103,36,3.9734e-08,0.0053317
103,37,3.864e-08,0.0037196
103,38,3.7418e-08,0.002565
103,39,3.6058e-08,0.0017504
103,40,3.4586e-08,0.0011846
103,41,3.3051e-08,0.00079661
103,42,3.1512e-08,0.00053372
103,43,3.0033e-08,0.00035756
103,44,2.8674e-08,0.00024016
103,45,2.7492e-08,0.00016264
103,46,2.6535e-08,0.00011133
103,47,2.5849e-08,7.7467e-05
103,48,2.5478e-08,5.5134e-05
103,49,2.5473e-08,4.0198e-05
103,50,2.5892e-08,3.0222e-05
103,51,2.6817e-08,2.3526e-05
103,52,2.8354e-08,1.9046e-05
103,53,3.0661e-08,1.6097e-05
103,54,3.3956e-08,1.4255e-05
103,55,3.856e-08,1.3265e-05
103,56,4.4938e-08,1.3004e-05
103,57,5.3773e-08,1.3452e-05
103,58,6.6085e-08,1.4702e-05
103,59,8.3392e-08,1.698e-05
103,60,1.0801e-07,2.0718e-05
103,61,1.4345e-07,2.6675e-05
103,62,1.9514e-07,3.6174e-05
103,63,2.7151e-07,5.1541e-05
103,64,3.8563e-07,7.6869e-05
103,65,5.581e-07,0.00011961
103,66,8.207e-07,0.00019302
103,67,1.2235e-06,0.00032179
103,68,1.843e-06,0.00055036
103,69,2.7956e-06,0.00095964
103,70,4.252e-06,0.0016927
103,71,6.4512e-06,0.0029939
103,72,9.6933e-06,0.0052527
103,73,1.4292e-05,0.0090267
103,74,2.0405e-05,0.01493
103,75,2.7768e-05,0.023297
103,76,3.5441e-05,0.033542
103,77,4.2001e-05,0.043717
103,78,4.6357e-05,0.051052
103,79,4.8509e-05,0.053544
103,80,4.9423e-05,0.051082
103,81,5.0273e-05,0.04513
103,82,5.1916e-05,0.037581
103,83,5.4816e-05,0.029934
103,84,5.9149e-05,0.023058
103,85,6.4934e-05,0.017307
103,86,7.2077e-05,0.012722
103,87,8.041e-05,0.0091886
103,88,8.9712e-05,0.0065343
103,89,9.9725e-05,0.004583
103,90,0.0001102,0.0031745
103,91,0.0001209,0.0021753
103,92,0.00013169,0.0014775
103,93,0.00014252,0.0009968
103,94,0.00015346,0.00067017
103,95,0.0001647,0.00045018
103,96,0.00017659,0.00030348
103,97,0.00018961,0.00020604
103,98,0.00020442,0.00014154
103,99,0.00022186,9.8831e-05
103,100,0.00024303,7.047e-05
103,101,0.00026936,5.1566e-05
103,102,0.00030276,3.8903e-05
103,103,0.00034582,3.0397e-05
103,104,0.00040213,2.4705e-05
103,105,0.00047672,2.0967e-05
104,1,3.036e-11,4.6811e-05
104,2,2.1117e-11,4.201e-05
104,3,1.5341e-11,3.962e-05
104,4,1.1669e-11,3.9357e-05
104,5,9.2996e-12,4.1253e-05
104,6,7.7723e-12,4.5668e-05
104,7,6.811e-12,5.3416e-05
104,8,6.2556e-12,6.5966e-05
104,9,6.0144e-12,8.5935e-05
104,10,6.0431e-12,0.00011781
104,11,6.331e-12,0.00016957
104,12,6.896e-12,0.00025525
104,13,7.7832e-12,0.0004002
104,14,9.0656e-12,0.0006503
104,15,1.0846e-11,0.0010882
104,16,1.3252e-11,0.0018631
104,17,1.6423e-11,0.0032347
104,18,2.0461e-11,0.0056351
104,19,2.5327e-11,0.0097151
104,20,3.0657e-11,0.016267
104,21,3.5581e-11,0.025833
104,22,3.8773e-11,0.037856
104,23,3.9101e-11,0.049921
104,24,3.6539e-11,0.058407
104,25,3.2268e-11,0.060758
104,26,2.7734e-11,0.0571
104,27,2.3817e-11,0.04956
104,28,2.0748e-11,0.040579
104,29,1.84e-11,0.03188
104,30,1.6541e-11,0.024324
104,31,1.4954e-11,0.01817
104,32,1.348e-11,0.013353
104,33,1.2025e-11,0.0096812
104,34,1.0553e-11,0.0069337
104,35,9.0755e-12,0.004909
104,36,7.6318e-12,0.0034364
104,37,6.2718e-12,0.0023794
104,38,5.0406e-12,0.0016307
104,39,3.9691e-12,0.0011069
104,40,3.0708e-12,0.00074586
104,41,2.3423e-12,0.00049939
104,42,1.7689e-12,0.00033346
104,43,1.3283e-12,0.0002225
104,44,9.9697e-13,0.00014909
104,45,7.5139e-13,0.00010046
104,46,5.7195e-13,6.8701e-05
104,47,4.4175e-13,4.7669e-05
104,48,3.4802e-13,3.3757e-05
104,49,2.8105e-13,2.4567e-05
104,50,2.3373e-13,1.8407e-05
104,51,2.0104e-13,1.428e-05
104,52,1.7955e-13,1.1517e-05
104,53,1.6709e-13,9.6972e-06
104,54,1.6249e-13,8.5529e-06
104,55,1.6552e-13,7.9254e-06
104,56,1.7692e-13,7.7351e-06
104,57,1.9862e-13,7.9647e-06
104,58,2.3442e-13,8.6631e-06
104,59,2.9063e-13,9.9552e-06
104,60,3.7831e-13,1.2084e-05
104,61,5.162e-13,1.5477e-05
104,62,7.3664e-13,2.0876e-05
104,63,1.0964e-12,2.9577e-05
104,64,1.6964e-12,4.3877e-05
104,65,2.717e-12,6.7867e-05
104,66,4.4868e-12,0.00010899
104,67,7.5972e-12,0.00018069
104,68,1.3129e-11,0.00030767
104,69,2.3005e-11,0.00053427
104,70,4.0638e-11,0.00094017
104,71,7.183e-11,0.0016629
104,72,1.2603e-10,0.0029309
104,73,2.1738e-10,0.0050945
104,74,3.6419e-10,0.0086234
104,75,5.8416e-10,0.014001
104,76,8.8221e-10,0.021416
104,77,1.2354e-09,0.030296
104,78,1.5889e-09,0.039023
104,79,1.8812e-09,0.045409
104,80,2.0802e-09,0.047831
104,81,2.1956e-09,0.046091
104,82,2.2582e-09,0.041243
104,83,2.2958e-09,0.034794
104,84,2.3218e-09,0.028039
104,85,2.3366e-09,0.021802
104,86,2.3322e-09,0.016478
104,87,2.2991e-09,0.012166
104,88,2.2293e-09,0.0088078
104,89,2.1206e-09,0.0062689
104,90,1.9763e-09,0.0043963
104,91,1.8051e-09,0.0030444
104,92,1.6184e-09,0.002087
104,93,1.4284e-09,0.0014196
104,94,1.2458e-09,0.00096135
104,95,1.0783e-09,0.00065033
104,96,9.3094e-10,0.00044108
104,97,8.0593e-10,0.00030137
104,98,7.0349e-10,0.00020816
104,99,6.2257e-10,0.00014623
104,100,5.6166e-10,0.00010492
104,101,5.1927e-10,7.7227e-05
104,102,4.9445e-10,5.8625e-05
104,103,4.8715e-10,4.6099e-05
104,104,4.9868e-10,3.7715e-05
104,105,5.3237e-10,3.2233e-05
105,1,8.4633e-08,9.2053e-06
105,2,8.7772e-08,8.088e-06
105,3,9.7611e-08,7.4634e-06
105,4,1.1673e-07,7.2502e-06
105,5,1.5032e-07,7.4277e-06
105,6,2.0867e-07,8.0338e-06
105,7,3.1193e-07,9.1769e-06
105,8,5.016e-07,1.1068e-05
105,9,8.6502e-07,1.4076e-05
105,10,1.5946e-06,1.8846e-05
105,11,3.1266e-06,2.6491e-05
105,12,6.4863e-06,3.8973e-05
105,13,1.4146e-05,5.976e-05
105,14,3.2188e-05,9.5092e-05
105,15,7.5938e-05,0.00015619
105,16,0.00018341,0.00026324
105,17,0.00045086,0.00045228
105,18,0.00111,0.00078587
105,19,0.0026884,0.0013671
105,20,0.0062109,0.0023474
105,21,0.012984,0.0038955
105,22,0.022682,0.0060835
105,23,0.030484,0.008764
105,24,0.03055,0.011716
105,25,0.023828,0.014926
105,26,0.015598,0.018477
105,27,0.0091374,0.022217
105,28,0.004991,0.025637
105,29,0.0026019,0.028045
105,30,0.0013122,0.028889
105,31,0.00064555,0.028008
105,32,0.00031158,0.025657
105,33,0.00014805,0.022346
105,34,6.9364e-05,0.018629
105,35,3.2066e-05,0.014956
105,36,1.4697e-05,0.011628
105,37,6.6282e-06,0.0087941
105,38,2.957e-06,0.0064966
105,39,1.3126e-06,0.0047055
105,40,5.7423e-07,0.0033539
105,41,2.4826e-07,0.0023612
105,42,1.081e-07,0.0016487
105,43,4.7041e-08,0.0011465
105,44,2.0259e-08,0.0007975
105,45,9.0656e-09,0.0005577
105,46,3.9749e-09,0.0003939
105,47,1.8899e-09,0.00028251
105,48,8.3688e-10,0.00020671
105,49,4.685e-10,0.00015517
105,50,2.3266e-10,0.00012002
105,51,1.2487e-10,9.6127e-05
105,52,6.8595e-11,8.006e-05
105,53,3.994e-11,6.9614e-05
105,54,2.4565e-11,6.3411e-05
105,55,1.5964e-11,6.0686e-05
105,56,1.1047e-11,6.1157e-05
105,57,8.1327e-12,6.5005e-05
105,58,6.383e-12,7.2941e-05
105,59,5.3425e-12,8.6415e-05
105,60,4.7648e-12,0.00010804
105,61,4.522e-12,0.00014231
105,62,4.5555e-12,0.00019718
105,63,4.8565e-12,0.00028629
105,64,5.4566e-12,0.00043441
105,65,6.4299e-12,0.00068514
105,66,7.9e-12,0.0011179
105,67,1.005e-11,0.0018735
105,68,1.3124e-11,0.0032002
105,69,1.7406e-11,0.0055136
105,70,2.3123e-11,0.0094542
105,71,3.0207e-11,0.015836
105,72,3.7931e-11,0.025307
105,73,4.465e-11,0.037486
105,74,4.8348e-11,0.050082
105,75,4.8048e-11,0.059319
105,76,4.4646e-11,0.062287
105,77,4e-11,0.058877
105,78,3.5539e-11,0.051251
105,79,3.1805e-11,0.042016
105,80,2.874e-11,0.033032
105,81,2.606e-11,0.025229
105,82,2.3464e-11,0.018882
105,83,2.0755e-11,0.01392
105,84,1.7866e-11,0.010137
105,85,1.486e-11,0.0073012
105,86,1.1884e-11,0.0052036
105,87,9.1165e-12,0.0036692
105,88,6.7037e-12,0.0025598
105,89,4.7309e-12,0.0017669
105,90,3.2118e-12,0.001207
105,91,2.107e-12,0.00081719
105,92,1.3405e-12,0.00054866
105,93,8.3368e-13,0.00036644
105,94,5.0817e-13,0.00024372
105,95,3.0753e-13,0.00016223
105,96,1.8407e-13,0.00010813
105,97,1.1189e-13,7.2789e-05
105,98,6.8344e-14,4.9477e-05
105,99,4.2233e-14,3.4124e-05
105,100,2.7431e-14,2.4129e-05
105,101,1.8268e-14,1.7463e-05
105,102,1.2593e-14,1.3008e-05
105,103,9.1066e-15,1.0027e-05
105,104,6.9395e-15,8.03e-06
105,105,5.6039e-15,6.708e-06
106,1,5.6565e-05,3.6025e-06
106,2,5.6641e-05,3.2744e-06
106,3,5.7966e-05,3.177e-06
106,4,6.0676e-05,3.3019e-06
106,5,6.4994e-05,3.6859e-06
106,6,7.1252e-05,4.4272e-06
106,7,7.993e-05,5.725e-06
106,8,9.1703e-05,7.9721e-06
106,9,0.00010751,1.1927e-05
106,10,0.00012863,1.9162e-05
106,11,0.00015685,3.2855e-05
106,12,0.00019453,5.9999e-05
106,13,0.00024486,0.00011599
106,14,0.000312,0.00023588
106,15,0.00040117,0.00050066
106,16,0.00051849,0.0010994
106,17,0.0006699,0.0024731
106,18,0.00085799,0.0056096
106,19,0.0010733,0.012553
106,20,0.0012772,0.026699
106,21,0.0013868,0.051058
106,22,0.0013136,0.081582
106,23,0.0010746,0.10392
106,24,0.0008002,0.1066
106,25,0.00058925,0.092948
106,26,0.00045538,0.073124
106,27,0.00037734,0.054238
106,28,0.00033366,0.03899
106,29,0.00030993,0.027598
106,30,0.00029723,0.019391
106,31,0.00029003,0.013573
106,32,0.00028472,0.0094695
106,33,0.00027897,0.0065784
106,34,0.00027139,0.0045427
106,35,0.00026125,0.0031108
106,36,0.00024844,0.0021107
106,37,0.00023324,0.0014158
106,38,0.00021623,0.00093899
106,39,0.00019813,0.00061549
106,40,0.0001797,0.00039937
106,41,0.00016163,0.00025705
106,42,0.00014447,0.00016451
106,43,0.00012863,0.00010515
106,44,0.00011437,6.7399e-05
106,45,0.00010181,4.3534e-05
106,46,9.0976e-05,2.851e-05
106,47,8.182e-05,1.9032e-05
106,48,7.4248e-05,1.3037e-05
106,49,6.8147e-05,9.2222e-06
106,50,6.3408e-05,6.7789e-06
106,51,5.9936e-05,5.2106e-06
106,52,5.7663e-05,4.2129e-06
106,53,5.6558e-05,3.6026e-06
106,54,5.6633e-05,3.2745e-06
106,55,5.7958e-05,3.1771e-06
106,56,6.0668e-05,3.302e-06
106,57,6.4985e-05,3.6862e-06
106,58,7.1242e-05,4.427e-06
106,59,7.9919e-05,5.7262e-06
106,60,9.1689e-05,7.9696e-06
106,61,0.00010749,1.1936e-05
106,62,0.00012861,1.9144e-05
106,63,0.00015682,3.2868e-05
106,64,0.0001945,5.9997e-05
106,65,0.00024482,0.00011601
106,66,0.00031194,0.00023584
106,67,0.0004011,0.00050048
106,68,0.00051839,0.0010999
106,69,0.0006698,0.0024728
106,70,0.00085785,0.0056091
106,71,0.0010731,0.012548
106,72,0.001277,0.026714
106,73,0.0013865,0.051046
106,74,0.0013132,0.081611
106,75,0.0010743,0.10393
106,76,0.00080011,0.10659
106,77,0.00058919,0.092942
106,78,0.00045535,0.073119
106,79,0.00037733,0.054235
106,80,0.00033366,0.038988
106,81,0.00030992,0.027596
106,82,0.00029724,0.019391
106,83,0.00029003,0.013572
106,84,0.00028472,0.0094696
106,85,0.00027898,0.0065783
106,86,0.0002714,0.0045423
106,87,0.00026126,0.0031114
106,88,0.00024845,0.0021104
106,89,0.00023325,0.0014159
106,90,0.00021624,0.00093882
106,91,0.00019814,0.00061554
106,92,0.00017971,0.00039938
106,93,0.00016164,0.00025699
106,94,0.00014448,0.00016455
106,95,0.00012864,0.00010514
106,96,0.00011437,6.7396e-05
106,97,0.00010182,4.354e-05
106,98,9.0984e-05,2.8505e-05
106,99,8.1828e-05,1.9034e-05
106,100,7.4255e-05,1.3037e-05
106,101,6.8154e-05,9.2221e-06
106,102,6.3414e-05,6.779e-06
106,103,5.9942e-05,5.2106e-06
106,104,5.7669e-05,4.2129e-06
106,105,5.6564e-05,3.6026e-06
107,1,5.6481e-06,3.6374e-06
107,2,5.2409e-06,3.2918e-06
107,3,5.0734e-06,3.1784e-06
107,4,5.1319e-06,3.2857e-06
107,5,5.4298e-06,3.6464e-06
107,6,6.0112e-06,4.3513e-06
107,7,6.9616e-06,5.5889e-06
107,8,8.4251e-06,7.7211e-06
107,9,1.064e-05,1.1468e-05
107,10,1.3989e-05,1.8247e-05
107,11,1.9097e-05,3.1049e-05
107,12,2.6974e-05,5.6158e-05
107,13,3.9277e-05,0.00010758
107,14,5.8679e-05,0.00021659
107,15,8.9508e-05,0.00045542
107,16,0.00013853,0.00099093
107,17,0.00021593,0.0022095
107,18,0.00033534,0.0049777
107,19,0.00051023,0.011098
107,20,0.00073903,0.023661
107,21,0.00097464,0.045833
107,22,0.0011109,0.075163
107,23,0.0010718,0.099102
107,24,0.00091448,0.10507
107,25,0.00075069,0.093997
107,26,0.00063397,0.075258
107,27,0.00056573,0.05645
107,28,0.0005315,0.040858
107,29,0.00051681,0.02903
107,30,0.00051006,0.020435
107,31,0.00050246,0.01431
107,32,0.00048786,0.0099789
107,33,0.00046284,0.0069252
107,34,0.00042678,0.0047756
107,35,0.00038143,0.0032659
107,36,0.00033018,0.0022118
107,37,0.00027703,0.0014811
107,38,0.00022573,0.00098031
107,39,0.00017915,0.00064158
107,40,0.00013898,0.00041562
107,41,0.00010582,0.00026701
107,42,7.9453e-05,0.00017066
107,43,5.9111e-05,0.0001089
107,44,4.3797e-05,6.9664e-05
107,45,3.2489e-05,4.4933e-05
107,46,2.4255e-05,2.9363e-05
107,47,1.8319e-05,1.9564e-05
107,48,1.4068e-05,1.3373e-05
107,49,1.1038e-05,9.4356e-06
107,50,8.8891e-06,6.9172e-06
107,51,7.3783e-06,5.3005e-06
107,52,6.3362e-06,4.2706e-06
107,53,5.6482e-06,3.6378e-06
107,54,5.241e-06,3.2921e-06
107,55,5.0735e-06,3.1787e-06
107,56,5.1321e-06,3.2861e-06
107,57,5.4299e-06,3.6466e-06
107,58,6.0114e-06,4.352e-06
107,59,6.9616e-06,5.5887e-06
107,60,8.4254e-06,7.7229e-06
107,61,1.064e-05,1.1465e-05
107,62,1.3989e-05,1.8251e-05
107,63,1.9096e-05,3.1044e-05
107,64,2.6975e-05,5.6158e-05
107,65,3.9276e-05,0.00010761
107,66,5.868e-05,0.0002165
107,67,8.9504e-05,0.00045562
107,68,0.00013853,0.00099109
107,69,0.00021592,0.0022107
107,70,0.00033534,0.0049795
107,71,0.00051019,0.0111
107,72,0.00073904,0.023666
107,73,0.0009745,0.045848
107,74,0.0011108,0.075183
107,75,0.0010715,0.099111
107,76,0.00091424,0.10507
107,77,0.0007505,0.09399
107,78,0.00063384,0.075249
107,79,0.00056563,0.056443
107,80,0.00053143,0.040851
107,81,0.00051676,0.029025
107,82,0.00051002,0.020431
107,83,0.00050243,0.014307
107,84,0.00048784,0.0099772
107,85,0.00046283,0.0069246
107,86,0.00042677,0.0047742
107,87,0.00038143,0.0032657
107,88,0.00033017,0.0022113
107,89,0.00027702,0.0014808
107,90,0.00022573,0.0009802
107,91,0.00017915,0.00064152
107,92,0.00013898,0.00041553
107,93,0.00010582,0.00026698
107,94,7.9455e-05,0.00017065
107,95,5.9111e-05,0.00010887
107,96,4.3799e-05,6.9661e-05
107,97,3.249e-05,4.4929e-05
107,98,2.4256e-05,2.9356e-05
107,99,1.832e-05,1.9563e-05
107,100,1.4069e-05,1.337e-05
107,101,1.1039e-05,9.4347e-06
107,102,8.8896e-06,6.9164e-06
107,103,7.3787e-06,5.2998e-06
107,104,6.3365e-06,4.2701e-06
107,105,5.6486e-06,3.6374e-06
108,1,4.6738e-07,3.6458e-06
108,2,4.0273e-07,3.2925e-06
108,3,3.6954e-07,3.1718e-06
108,4,3.6194e-07,3.2706e-06
108,5,3.7897e-07,3.6194e-06
108,6,4.2443e-07,4.3063e-06
108,7,5.082e-07,5.5119e-06
108,8,6.4973e-07,7.5896e-06
108,9,8.8475e-07,1.1225e-05
108,10,1.2792e-06,1.7795e-05
108,11,1.9557e-06,3.0142e-05
108,12,3.1453e-06,5.4281e-05
108,13,5.2934e-06,0.00010354
108,14,9.2543e-06,0.00020736
108,15,1.6702e-05,0.00043441
108,16,3.0824e-05,0.00094005
108,17,5.7648e-05,0.0020883
108,18,0.0001078,0.0046875
108,19,0.00019768,0.010431
108,20,0.00034449,0.022269
108,21,0.00054392,0.043435
108,22,0.00073395,0.072182
108,23,0.00082282,0.096834
108,24,0.00079747,0.10438
108,25,0.00072856,0.094557
108,26,0.0006744,0.076332
108,27,0.00065139,0.057544
108,28,0.00065369,0.041766
108,29,0.00066856,0.029716
108,30,0.00068172,0.020927
108,31,0.0006802,0.014652
108,32,0.00065495,0.010212
108,33,0.00060307,0.0070823
108,34,0.00052828,0.0048793
108,35,0.00043936,0.0033339
108,36,0.00034705,0.0022555
108,37,0.00026094,0.0015091
108,38,0.00018742,0.00099803
108,39,0.00012922,0.00065261
108,40,8.6012e-05,0.00042245
108,41,5.5618e-05,0.00027121
108,42,3.5181e-05,0.00017318
108,43,2.1941e-05,0.00011044
108,44,1.3585e-05,7.0594e-05
108,45,8.4212e-06,4.5486e-05
108,46,5.2687e-06,2.9706e-05
108,47,3.3494e-06,1.977e-05
108,48,2.1833e-06,1.3501e-05
108,49,1.4677e-06,9.5145e-06
108,50,1.0256e-06,6.9659e-06
108,51,7.4924e-07,5.33e-06
108,52,5.756e-07,4.2873e-06
108,53,4.6737e-07,3.6453e-06
108,54,4.0272e-07,3.2921e-06
108,55,3.6953e-07,3.1714e-06
108,56,3.6194e-07,3.2702e-06
108,57,3.7897e-07,3.6189e-06
108,58,4.2443e-07,4.3057e-06
108,59,5.0821e-07,5.5112e-06
108,60,6.4973e-07,7.5884e-06
108,61,8.8477e-07,1.1224e-05
108,62,1.2792e-06,1.7792e-05
108,63,1.9558e-06,3.014e-05
108,64,3.1453e-06,5.4272e-05
108,65,5.2936e-06,0.00010353
108,66,9.2544e-06,0.00020733
108,67,1.6702e-05,0.00043433
108,68,3.0825e-05,0.00094003
