group,time,susceptible,infected,recovered
7,70,0.76599,3.1634e-06,0.23401
7,71,0.77487,3.6824e-06,0.22513
7,72,0.78342,4.6815e-06,0.21658
7,73,0.79164,6.4822e-06,0.20836
7,74,0.79954,9.7043e-06,0.20045
7,75,0.80714,1.5487e-05,0.19284
7,76,0.81444,2.4732e-05,0.18553
7,77,0.82145,4.2992e-05,0.17851
7,78,0.82815,8.1112e-05,0.17177
7,79,0.83452,0.0001575,0.16532
7,80,0.84048,0.00031611,0.1592
7,81,0.84588,0.00065143,0.15347
7,82,0.85033,0.001366,0.14831
7,83,0.85305,0.0028815,0.14407
7,84,0.85242,0.0060387,0.14154
7,85,0.84538,0.012365,0.14226
7,86,0.82675,0.024204,0.14904
7,87,0.78982,0.043871,0.1663
7,88,0.72979,0.07103,0.19918
7,89,0.65042,0.099182,0.25039
7,90,0.56631,0.11758,0.31611
7,91,0.49342,0.11995,0.38664
7,92,0.44061,0.10843,0.45096
7,93,0.40873,0.08938,0.50189
7,94,0.39319,0.0696,0.53721
7,95,0.38978,0.05192,0.5583
7,96,0.39483,0.037504,0.56766
7,97,0.40573,0.026393,0.56787
7,98,0.42041,0.018166,0.56143
7,99,0.43736,0.012247,0.5504
7,100,0.45554,0.0080757,0.53639
7,101,0.47428,0.0052317,0.52049
7,102,0.49307,0.0033138,0.50361
7,103,0.51164,0.002064,0.48629
7,104,0.5298,0.0012623,0.46894
7,105,0.54743,0.0007622,0.45181
8,1,0.53749,0.00056522,0.46194
8,2,0.55499,0.00031937,0.44469
8,3,0.57185,0.00017893,0.42797
8,4,0.58809,9.9837e-05,0.41181
8,5,0.60373,5.5884e-05,0.39622
8,6,0.61877,3.1676e-05,0.3812
8,7,0.63325,1.8203e-05,0.36674
8,8,0.64717,1.0767e-05,0.35282
8,9,0.66057,6.5979e-06,0.33942
8,10,0.67346,4.1799e-06,0.32653
8,11,0.68586,2.7985e-06,0.31413
8,12,0.69779,1.9767e-06,0.3022
8,13,0.70927,1.4879e-06,0.29073
8,14,0.72031,1.2079e-06,0.27969
8,15,0.73093,1.0523e-06,0.26906
8,16,0.74115,9.7823e-07,0.25885
8,17,0.75098,1.0019e-06,0.24902
8,18,0.76044,1.4358e-06,0.23956
8,19,0.76954,1.922e-06,0.23046
8,20,0.77829,2.1731e-06,0.22171
8,21,0.78671,2.3104e-06,0.21329
8,22,0.79481,2.865e-06,0.20519
8,23,0.8026,4.7766e-06,0.1974
8,24,0.81008,9.3945e-06,0.18991
8,25,0.81728,1.848e-05,0.1827
8,26,0.82418,3.6553e-05,0.17578
8,27,0.83078,7.5873e-05,0.16914
8,28,0.83704,0.00016399,0.1628
8,29,0.84285,0.00036448,0.15679
8,30,0.84795,0.00082826,0.15122
8,31,0.85174,0.0018938,0.14636
8,32,0.85286,0.0043135,0.14283
8,33,0.84842,0.0096094,0.14197
8,34,0.83303,0.020459,0.14651
8,35,0.79851,0.04026,0.16123
8,36,0.73722,0.070179,0.1926
8,37,0.65113,0.10365,0.24522
8,38,0.55723,0.12678,0.31599
8,39,0.47607,0.13042,0.39351
8,40,0.41873,0.11703,0.46424
8,41,0.38553,0.094953,0.51951
8,42,0.37038,0.072582,0.55703
8,43,0.36821,0.05301,0.57877
8,44,0.37488,0.037457,0.58767
8,45,0.38741,0.02574,0.58685
8,46,0.40361,0.017281,0.57911
8,47,0.42188,0.011309,0.56681
8,48,0.44123,0.0072363,0.55153
8,49,0.46094,0.0045169,0.53454
8,50,0.48056,0.0027534,0.51669
8,51,0.49982,0.0016386,0.49854
8,52,0.51857,0.00095632,0.48047
8,53,0.53673,0.00054765,0.46272
8,54,0.55425,0.00030935,0.44544
8,55,0.57115,0.00017329,0.42868
8,56,0.58742,9.6693e-05,0.41249
8,57,0.60308,5.4102e-05,0.39687
8,58,0.61814,3.0675e-05,0.38182
8,59,0.63264,1.7616e-05,0.36734
8,60,0.64659,1.0425e-05,0.3534
8,61,0.66001,6.3843e-06,0.33998
8,62,0.67293,4.0436e-06,0.32707
8,63,0.68535,2.7076e-06,0.31465
8,64,0.6973,1.9121e-06,0.3027
8,65,0.70879,1.4397e-06,0.2912
8,66,0.71985,1.1689e-06,0.28015
8,67,0.73049,1.0173e-06,0.26951
8,68,0.74073,9.4421e-07,0.25927
8,69,0.75058,9.7431e-07,0.24942
8,70,0.76005,1.3881e-06,0.23995
8,71,0.76916,1.8298e-06,0.23084
8,72,0.77793,2.0546e-06,0.22207
8,73,0.78636,2.1953e-06,0.21364
8,74,0.79447,2.7622e-06,0.20552
8,75,0.80227,4.6428e-06,0.19772
8,76,0.80977,9.1024e-06,0.19022
8,77,0.81698,1.7797e-05,0.183
8,78,0.8239,3.5172e-05,0.17607
8,79,0.83051,7.2991e-05,0.16942
8,80,0.83678,0.00015765,0.16306
8,81,0.84262,0.00035031,0.15703
8,82,0.84776,0.00079569,0.15144
8,83,0.85164,0.0018187,0.14654
8,84,0.85294,0.0041424,0.14292
8,85,0.84889,0.0092324,0.14187
8,86,0.83428,0.019684,0.14603
8,87,0.80111,0.038857,0.16004
8,88,0.74163,0.068118,0.19025
8,89,0.65712,0.10144,0.24144
8,90,0.56372,0.12525,0.31103
8,91,0.48194,0.12998,0.38808
8,92,0.42346,0.11749,0.45905
8,93,0.38919,0.095807,0.515
8,94,0.37321,0.073481,0.55331
8,95,0.37042,0.053812,0.57576
8,96,0.37664,0.038093,0.58527
8,97,0.38886,0.026213,0.58493
8,98,0.40485,0.017614,0.57754
8,99,0.42298,0.01154,0.56548
8,100,0.44223,0.0073853,0.55039
8,101,0.46186,0.0046139,0.53352
8,102,0.48143,0.0028128,0.51576
8,103,0.50065,0.0016748,0.49768
8,104,0.51936,0.00097772,0.47966
8,105,0.53748,0.00056011,0.46196
9,1,0.62033,0.0064524,0.37322
9,2,0.63073,0.0059724,0.3633
9,3,0.64097,0.0055731,0.35346
9,4,0.65102,0.0052451,0.34373
9,5,0.66084,0.0049821,0.33418
9,6,0.67038,0.0047805,0.32484
9,7,0.67962,0.0046394,0.31574
9,8,0.68853,0.0045609,0.30691
9,9,0.69708,0.0045464,0.29837
9,10,0.70523,0.0045945,0.29017
9,11,0.71295,0.004709,0.28234
9,12,0.72019,0.0048977,0.27491
9,13,0.72691,0.0051717,0.26792
9,14,0.73303,0.0055459,0.26142
9,15,0.7385,0.0060389,0.25546
9,16,0.74322,0.006669,0.25011
9,17,0.74707,0.0074725,0.24545
9,18,0.74991,0.0084961,0.24159
9,19,0.75153,0.0097884,0.23868
9,20,0.75173,0.0114,0.23687
9,21,0.75024,0.013385,0.23637
9,22,0.74681,0.015796,0.2374
9,23,0.74111,0.018691,0.2402
9,24,0.73285,0.022105,0.24504
9,25,0.72176,0.026016,0.25222
9,26,0.70767,0.030336,0.262
9,27,0.69066,0.034878,0.27446
9,28,0.6711,0.039355,0.28954
9,29,0.64958,0.043394,0.30703
9,30,0.62698,0.046631,0.32639
9,31,0.60442,0.048774,0.34681
9,32,0.58289,0.049654,0.36746
9,33,0.56329,0.049219,0.38749
9,34,0.54639,0.047556,0.40606
9,35,0.5326,0.04496,0.42244
9,36,0.52211,0.041707,0.43618
9,37,0.51493,0.038066,0.447
9,38,0.51084,0.034306,0.45485
9,39,0.50945,0.030692,0.45986
9,40,0.51047,0.027309,0.46222
9,41,0.51354,0.024198,0.46227
9,42,0.51826,0.021406,0.46033
9,43,0.52434,0.018947,0.45671
9,44,0.53153,0.016802,0.45167
9,45,0.53965,0.014923,0.44543
9,46,0.54858,0.013249,0.43817
9,47,0.55809,0.011794,0.43012
9,48,0.56803,0.010536,0.42143
9,49,0.57828,0.0094485,0.41227
9,50,0.58872,0.0085107,0.40277
9,51,0.59927,0.0077065,0.39303
9,52,0.60983,0.0070249,0.38315
9,53,0.62033,0.0064524,0.37322
9,54,0.63073,0.0059724,0.3633
9,55,0.64097,0.0055731,0.35346
9,56,0.65102,0.0052451,0.34373
9,57,0.66084,0.0049821,0.33418
9,58,0.67038,0.0047805,0.32484
9,59,0.67962,0.0046394,0.31574
9,60,0.68853,0.0045609,0.30691
9,61,0.69708,0.0045464,0.29837
9,62,0.70523,0.0045945,0.29017
9,63,0.71295,0.004709,0.28234
9,64,0.72019,0.0048977,0.27491
9,65,0.72691,0.0051717,0.26792
9,66,0.73303,0.0055459,0.26142
9,67,0.7385,0.0060389,0.25546
9,68,0.74322,0.006669,0.25011
9,69,0.74707,0.0074725,0.24545
9,70,0.74991,0.0084961,0.24159
9,71,0.75153,0.0097884,0.23868
9,72,0.75173,0.0114,0.23687
9,73,0.75024,0.013385,0.23637
9,74,0.74681,0.015796,0.2374
9,75,0.74111,0.018691,0.2402
9,76,0.73285,0.022105,0.24504
9,77,0.72176,0.026016,0.25222
9,78,0.70767,0.030336,0.262
9,79,0.69066,0.034878,0.27446
9,80,0.6711,0.039355,0.28954
9,81,0.64958,0.043394,0.30703
9,82,0.62698,0.046631,0.32639
9,83,0.60442,0.048774,0.34681
9,84,0.58289,0.049654,0.36746
9,85,0.56329,0.049219,0.38749
9,86,0.54639,0.047556,0.40606
9,87,0.5326,0.04496,0.42244
9,88,0.52211,0.041707,0.43618
9,89,0.51493,0.038066,0.447
9,90,0.51084,0.034306,0.45485
9,91,0.50945,0.030692,0.45986
9,92,0.51047,0.027309,0.46222
9,93,0.51354,0.024198,0.46227
9,94,0.51826,0.021406,0.46033
9,95,0.52434,0.018947,0.45671
9,96,0.53153,0.016802,0.45167
9,97,0.53965,0.014923,0.44543
9,98,0.54858,0.013249,0.43817
9,99,0.55809,0.011794,0.43012
9,100,0.56803,0.010536,0.42143
9,101,0.57828,0.0094485,0.41227
9,102,0.58872,0.0085107,0.40277
9,103,0.59927,0.0077065,0.39303
9,104,0.60983,0.0070249,0.38315
9,105,0.62033,0.0064504,0.37322
10,1,0.58883,0.0029789,0.40819
10,2,0.60292,0.0025135,0.39456
10,3,0.61669,0.002139,0.38117
10,4,0.63011,0.0018385,0.36805
10,5,0.64315,0.0015989,0.35525
10,6,0.65581,0.0014096,0.34278
10,7,0.66806,0.0012617,0.33068
10,8,0.67991,0.0011485,0.31894
10,9,0.69135,0.001065,0.30759
10,10,0.70237,0.0010084,0.29662
10,11,0.71299,0.00097702,0.28603
10,12,0.7232,0.00096958,0.27583
10,13,0.73299,0.00098693,0.26603
10,14,0.74235,0.0010319,0.25661
10,15,0.75129,0.0011096,0.2476
10,16,0.75977,0.0012298,0.239
10,17,0.76777,0.0014021,0.23082
10,18,0.77527,0.0016406,0.22309
10,19,0.78218,0.0019742,0.21585
10,20,0.78839,0.0024473,0.20916
10,21,0.79376,0.0031194,0.20312
10,22,0.79807,0.0040685,0.19786
10,23,0.801,0.0054206,0.19358
10,24,0.80207,0.0073655,0.19056
10,25,0.80056,0.010155,0.18928
10,26,0.79553,0.014105,0.19037
10,27,0.78583,0.019567,0.1946
10,28,0.77023,0.026831,0.20294
10,29,0.74684,0.036278,0.21688
10,30,0.71501,0.047529,0.23746
10,31,0.67559,0.059299,0.26511
10,32,0.63089,0.069558,0.29955
10,33,0.58476,0.076566,0.33867
10,34,0.54125,0.079273,0.37947
10,35,0.50363,0.077376,0.41899
10,36,0.47413,0.071539,0.45433
10,37,0.45301,0.063499,0.48349
10,38,0.4397,0.054606,0.50569
10,39,0.43307,0.045967,0.52096
10,40,0.43191,0.038177,0.52991
10,41,0.43504,0.031402,0.53356
10,42,0.44143,0.025698,0.53287
10,43,0.45035,0.020991,0.52866
10,44,0.46127,0.017106,0.52163
10,45,0.47361,0.013938,0.51245
10,46,0.48699,0.011366,0.50164
10,47,0.50109,0.0092828,0.48962
10,48,0.51561,0.0076042,0.47679
10,49,0.53033,0.0062502,0.46342
10,50,0.54512,0.0051556,0.44973
10,51,0.55987,0.0042709,0.43586
10,52,0.57447,0.003556,0.42198
10,53,0.58883,0.0029789,0.40819
10,54,0.60292,0.0025135,0.39456
10,55,0.61669,0.002139,0.38117
10,56,0.63011,0.0018385,0.36805
10,57,0.64315,0.0015989,0.35525
10,58,0.65581,0.0014096,0.34278
10,59,0.66806,0.0012617,0.33068
10,60,0.67991,0.0011485,0.31894
10,61,0.69135,0.001065,0.30759
10,62,0.70237,0.0010084,0.29662
10,63,0.71299,0.00097702,0.28603
10,64,0.7232,0.00096958,0.27583
10,65,0.73299,0.00098693,0.26603
10,66,0.74235,0.0010319,0.25661
10,67,0.75129,0.0011096,0.2476
10,68,0.75977,0.0012298,0.239
10,69,0.76777,0.0014021,0.23082
10,70,0.77527,0.0016406,0.22309
10,71,0.78218,0.0019742,0.21585
10,72,0.78839,0.0024473,0.20916
10,73,0.79376,0.0031194,0.20312
10,74,0.79807,0.0040685,0.19786
10,75,0.801,0.0054206,0.19358
10,76,0.80207,0.0073655,0.19056
10,77,0.80056,0.010155,0.18928
10,78,0.79553,0.014105,0.19037
10,79,0.78583,0.019567,0.1946
10,80,0.77023,0.026831,0.20294
10,81,0.74684,0.036278,0.21688
10,82,0.71501,0.047529,0.23746
10,83,0.67559,0.059299,0.26511
10,84,0.63089,0.069558,0.29955
10,85,0.58476,0.076566,0.33867
10,86,0.54125,0.079273,0.37947
10,87,0.50363,0.077376,0.41899
10,88,0.47413,0.071539,0.45433
10,89,0.45301,0.063499,0.48349
10,90,0.4397,0.054606,0.50569
10,91,0.43307,0.045967,0.52096
10,92,0.43191,0.038177,0.52991
10,93,0.43504,0.031402,0.53356
10,94,0.44143,0.025698,0.53287
10,95,0.45035,0.020991,0.52866
10,96,0.46127,0.017106,0.52163
10,97,0.47361,0.013938,0.51245
10,98,0.48699,0.011366,0.50164
10,99,0.50109,0.0092828,0.48962
10,100,0.51561,0.0076042,0.47679
10,101,0.53033,0.0062502,0.46342
10,102,0.54512,0.0051556,0.44973
10,103,0.55987,0.0042709,0.43586
10,104,0.57447,0.003556,0.42198
10,105,0.58884,0.0029791,0.40818
11,1,0.56403,0.0017784,0.43419
11,2,0.57984,0.0013834,0.41878
11,3,0.5952,0.0010836,0.40371
11,4,0.6101,0.00085599,0.38904
11,5,0.62452,0.00068393,0.37479
11,6,0.63847,0.00055422,0.36098
11,7,0.65193,0.00045666,0.34761
11,8,0.66492,0.00038379,0.3347
11,9,0.67744,0.0003299,0.32223
11,10,0.68951,0.00029084,0.3102
11,11,0.70112,0.00026384,0.29861
11,12,0.71231,0.0002469,0.28744
11,13,0.72307,0.00023884,0.27669
11,14,0.73341,0.00023939,0.26635
11,15,0.74335,0.00024908,0.2564
11,16,0.75289,0.00026999,0.24684
11,17,0.76203,0.00030511,0.23766
11,18,0.77079,0.00035648,0.22886
11,19,0.77914,0.00043241,0.22043
11,20,0.78706,0.00054786,0.21239
11,21,0.79451,0.00072454,0.20476
11,22,0.80144,0.0009933,0.19757
11,23,0.80771,0.0014073,0.19088
11,24,0.81314,0.0020556,0.1848
11,25,0.81738,0.0030946,0.17953
11,26,0.81987,0.0047608,0.17537
11,27,0.81973,0.0074533,0.17282
11,28,0.81546,0.011783,0.17275
11,29,0.80498,0.018561,0.17646
11,30,0.78553,0.028705,0.18577
11,31,0.75381,0.043008,0.20318
11,32,0.70842,0.060653,0.23093
11,33,0.65064,0.07902,0.27034
11,34,0.58727,0.09324,0.31949
11,35,0.52609,0.099809,0.3741
11,36,0.47404,0.097736,0.42822
11,37,0.43479,0.088903,0.4763
11,38,0.40904,0.076024,0.51494
11,39,0.39503,0.062189,0.54278
11,40,0.38941,0.050056,0.56054
11,41,0.39049,0.039631,0.56988
11,42,0.39654,0.031044,0.57242
11,43,0.40627,0.024168,0.56956
11,44,0.41867,0.018724,0.5626
11,45,0.43297,0.014466,0.55257
11,46,0.44855,0.011161,0.54029
11,47,0.46489,0.0086058,0.5265
11,48,0.48166,0.0066297,0.51171
11,49,0.49862,0.0051085,0.49627
11,50,0.51556,0.003937,0.4805
11,51,0.53233,0.0030348,0.46463
11,52,0.54884,0.0023446,0.44882
11,53,0.56499,0.0018172,0.43319
11,54,0.58075,0.0014142,0.41784
11,55,0.59606,0.0011083,0.40283
11,56,0.61092,0.00087634,0.38821
11,57,0.6253,0.00070057,0.374
11,58,0.6392,0.00056798,0.36023
11,59,0.65263,0.00046827,0.3469
11,60,0.66559,0.00039374,0.33402
11,61,0.67808,0.00033871,0.32158
11,62,0.69012,0.00029886,0.30959
11,63,0.70171,0.00027116,0.29802
11,64,0.71286,0.0002538,0.28688
11,65,0.7236,0.0002457,0.27616
11,66,0.73392,0.00024637,0.26584
11,67,0.74383,0.00025636,0.25591
11,68,0.75335,0.0002774,0.24637
11,69,0.76247,0.00031247,0.23722
11,70,0.77119,0.00036677,0.22844
11,71,0.77951,0.00044677,0.22004
11,72,0.7874,0.00056635,0.21203
11,73,0.79483,0.00074786,0.20442
11,74,0.80171,0.0010252,0.19726
11,75,0.80794,0.0014521,0.19061
11,76,0.8133,0.0021229,0.18458
11,77,0.81743,0.0031959,0.17937
11,78,0.81978,0.0049177,0.1753
11,79,0.81941,0.007698,0.17289
11,80,0.8148,0.012158,0.17304
11,81,0.80386,0.019102,0.17704
11,82,0.78361,0.029554,0.18683
11,83,0.75107,0.044093,0.20483
11,84,0.70473,0.061931,0.23334
11,85,0.64662,0.080061,0.27332
11,86,0.58309,0.093888,0.32302
11,87,0.52204,0.10003,0.37794
11,88,0.47053,0.097529,0.43194
11,89,0.4322,0.088216,0.47958
11,90,0.40766,0.074936,0.5174
11,91,0.39409,0.061466,0.54444
11,92,0.38886,0.049466,0.56168
11,93,0.3902,0.039143,0.57066
11,94,0.39646,0.030669,0.57288
11,95,0.40638,0.02386,0.56976
11,96,0.41894,0.018486,0.56258
11,97,0.43335,0.014288,0.55237
11,98,0.44894,0.011032,0.54002
11,99,0.4653,0.0085069,0.5262
11,100,0.4821,0.0065587,0.51134
11,101,0.49908,0.0050568,0.49587
11,102,0.51601,0.0038965,0.48009
11,103,0.53278,0.0030057,0.46421
11,104,0.54929,0.0023235,0.44839
11,105,0.56543,0.001801,0.43277
12,1,0.54543,0.0011602,0.45341
12,2,0.56229,0.00083943,0.43687
12,3,0.57862,0.00060989,0.42077
12,4,0.59441,0.00044636,0.40515
12,5,0.60965,0.00032987,0.39002
12,6,0.62435,0.0002473,0.3754
12,7,0.63852,0.00018864,0.36129
12,8,0.65217,0.00014705,0.34769
12,9,0.66531,0.00011761,0.33457
12,10,0.67797,9.6878e-05,0.32194
12,11,0.69015,8.2571e-05,0.30977
12,12,0.70187,7.3083e-05,0.29806
12,13,0.71315,6.732e-05,0.28678
12,14,0.724,6.4684e-05,0.27594
12,15,0.73443,6.5084e-05,0.2655
12,16,0.74447,6.9025e-05,0.25546
12,17,0.75411,7.6616e-05,0.24581
12,18,0.76338,8.9028e-05,0.23653
12,19,0.77228,0.00010906,0.22761
12,20,0.7808,0.00014115,0.21905
12,21,0.78896,0.00019214,0.21085
12,22,0.79673,0.00027357,0.203
12,23,0.80408,0.00040475,0.19551
12,24,0.81093,0.00062849,0.18844
12,25,0.81715,0.001015,0.18184
12,26,0.82248,0.0016887,0.17584
12,27,0.82642,0.0028893,0.17069
12,28,0.82809,0.0050434,0.16687
12,29,0.82592,0.0088944,0.16519
12,30,0.81718,0.015669,0.16715
12,31,0.79789,0.026962,0.17515
12,32,0.76287,0.044433,0.19269
12,33,0.70858,0.067746,0.22367
12,34,0.63692,0.092626,0.27046
12,35,0.55841,0.11097,0.33061
12,36,0.48569,0.11711,0.3972
12,37,0.42819,0.1108,0.46101
12,38,0.38954,0.095773,0.51469
12,39,0.36812,0.07734,0.55454
12,40,0.35828,0.060971,0.58075
12,41,0.35745,0.046985,0.59557
12,42,0.36314,0.035669,0.60119
12,43,0.37351,0.026804,0.59969
12,44,0.38712,0.02,0.59288
12,45,0.40296,0.014852,0.58219
12,46,0.42014,0.010982,0.56888
12,47,0.43814,0.0080853,0.55377
12,48,0.45657,0.0059342,0.53749
12,49,0.47509,0.0043334,0.52057
12,50,0.4935,0.0031522,0.50335
12,51,0.51164,0.0022871,0.48608
12,52,0.52939,0.0016541,0.46896
12,53,0.54669,0.0011967,0.45211
12,54,0.56349,0.00086666,0.43564
12,55,0.57976,0.00063011,0.41961
12,56,0.5955,0.00046153,0.40404
12,57,0.61069,0.00034131,0.38897
12,58,0.62535,0.00025605,0.3744
12,59,0.63947,0.00019545,0.36033
12,60,0.65308,0.00015245,0.34676
12,61,0.66619,0.00012201,0.33369
12,62,0.67881,0.00010057,0.32109
12,63,0.69096,8.5754e-05,0.30896
12,64,0.70265,7.5949e-05,0.29728
12,65,0.7139,7.0035e-05,0.28603
12,66,0.72471,6.7381e-05,0.27522
12,67,0.73512,6.7836e-05,0.26481
12,68,0.74513,7.1947e-05,0.2548
12,69,0.75474,8.0142e-05,0.24518
12,70,0.76398,9.3201e-05,0.23592
12,71,0.77285,0.00011398,0.22703
12,72,0.78135,0.00014743,0.2185
12,73,0.78948,0.00020062,0.21032
12,74,0.79722,0.00028556,0.20249
12,75,0.80453,0.00042515,0.19504
12,76,0.81134,0.00066,0.188
12,77,0.81749,0.0010642,0.18144
12,78,0.82272,0.0017733,0.1755
12,79,0.82652,0.0030359,0.17045
12,80,0.82793,0.0053009,0.16677
12,81,0.82531,0.0093484,0.16534
12,82,0.81588,0.016417,0.1677
12,83,0.79539,0.028237,0.17637
12,84,0.75889,0.046229,0.19488
12,85,0.70295,0.069887,0.22717
12,86,0.63016,0.09461,0.27523
12,87,0.55112,0.11226,0.33662
12,88,0.47891,0.11767,0.40342
12,89,0.4227,0.11036,0.46694
12,90,0.3849,0.09513,0.51997
12,91,0.36314,0.077393,0.55947
12,92,0.35383,0.060753,0.58542
12,93,0.35359,0.04658,0.59983
12,94,0.35976,0.03522,0.60502
12,95,0.37056,0.026375,0.60307
12,96,0.38453,0.019621,0.59585
12,97,0.40065,0.014535,0.58481
12,98,0.41807,0.010725,0.5712
12,99,0.43627,0.0078822,0.55585
12,100,0.45485,0.005776,0.53937
12,101,0.4735,0.0042118,0.52228
12,102,0.49202,0.0030603,0.50492
12,103,0.51025,0.0022179,0.48753
12,104,0.52808,0.0016029,0.47032
12,105,0.54545,0.0011584,0.45339
13,1,0.53054,0.00079993,0.46866
13,2,0.54815,0.00054198,0.45131
13,3,0.56515,0.00036723,0.43448
13,4,0.58156,0.00025024,0.41819
13,5,0.59738,0.00017186,0.40245
13,6,0.61262,0.00011974,0.38726
13,7,0.6273,8.4934e-05,0.37262
13,8,0.64142,6.1635e-05,0.35852
13,9,0.65502,4.6048e-05,0.34494
13,10,0.6681,3.5559e-05,0.33186
13,11,0.68069,2.8562e-05,0.31928
13,12,0.6928,2.3942e-05,0.30717
13,13,0.70446,2.0983e-05,0.29552
13,14,0.71567,1.9364e-05,0.28431
13,15,0.72646,1.8944e-05,0.27352
13,16,0.73683,1.9558e-05,0.26315
13,17,0.74681,2.1346e-05,0.25317
13,18,0.75641,2.4797e-05,0.24357
13,19,0.76563,3.0746e-05,0.23434
13,20,0.7745,4.0624e-05,0.22546
13,21,0.78301,5.6852e-05,0.21693
13,22,0.79118,8.2996e-05,0.20874
13,23,0.79899,0.0001292,0.20088
13,24,0.80642,0.00021281,0.19337
13,25,0.81342,0.00036561,0.18622
13,26,0.81986,0.00065458,0.17948
13,27,0.8255,0.0012135,0.17329
13,28,0.82981,0.0023119,0.16788
13,29,0.83176,0.0044881,0.16376
13,30,0.8293,0.0087691,0.16193
13,31,0.8187,0.016956,0.16434
13,32,0.79392,0.031702,0.17438
13,33,0.74765,0.055234,0.19712
13,34,0.67592,0.086093,0.23799
13,35,0.58591,0.11533,0.29876
13,36,0.49581,0.13122,0.37296
13,37,0.42209,0.12885,0.44906
13,38,0.37158,0.11292,0.5155
13,39,0.34239,0.091454,0.56616
13,40,0.32917,0.07078,0.60005
13,41,0.32728,0.053158,0.61956
13,42,0.33313,0.039237,0.62763
13,43,0.34451,0.02858,0.62691
13,44,0.35952,0.02064,0.61984
13,45,0.37687,0.01481,0.60832
13,46,0.3956,0.010547,0.59386
13,47,0.41513,0.0074665,0.57741
13,48,0.43497,0.0052432,0.55979
13,49,0.4548,0.003651,0.54155
13,50,0.47441,0.0025239,0.52307
13,51,0.49362,0.0017299,0.50465
13,52,0.51236,0.0011797,0.48646
13,53,0.53054,0.00079993,0.46866
13,54,0.54815,0.00054198,0.45131
13,55,0.56515,0.00036723,0.43448
13,56,0.58156,0.00025024,0.41819
13,57,0.59738,0.00017186,0.40245
13,58,0.61262,0.00011974,0.38726
13,59,0.6273,8.4934e-05,0.37262
13,60,0.64142,6.1635e-05,0.35852
13,61,0.65502,4.6048e-05,0.34494
13,62,0.6681,3.5559e-05,0.33186
13,63,0.68069,2.8562e-05,0.31928
13,64,0.6928,2.3942e-05,0.30717
13,65,0.70446,2.0983e-05,0.29552
13,66,0.71567,1.9364e-05,0.28431
13,67,0.72646,1.8944e-05,0.27352
13,68,0.73683,1.9558e-05,0.26315
13,69,0.74681,2.1346e-05,0.25317
13,70,0.75641,2.4797e-05,0.24357
13,71,0.76563,3.0746e-05,0.23434
13,72,0.7745,4.0624e-05,0.22546
13,73,0.78301,5.6852e-05,0.21693
13,74,0.79118,8.2996e-05,0.20874
13,75,0.79899,0.0001292,0.20088
13,76,0.80642,0.00021281,0.19337
13,77,0.81342,0.00036561,0.18622
13,78,0.81986,0.00065458,0.17948
13,79,0.8255,0.0012135,0.17329
13,80,0.82981,0.0023119,0.16788
13,81,0.83176,0.0044881,0.16376
13,82,0.8293,0.0087691,0.16193
13,83,0.8187,0.016956,0.16434
13,84,0.79392,0.031702,0.17438
13,85,0.74765,0.055234,0.19712
13,86,0.67592,0.086093,0.23799
13,87,0.58591,0.11533,0.29876
13,88,0.49581,0.13122,0.37296
13,89,0.42209,0.12885,0.44906
13,90,0.37158,0.11292,0.5155
13,91,0.34239,0.091454,0.56616
13,92,0.32917,0.07078,0.60005
13,93,0.32728,0.053158,0.61956
13,94,0.33313,0.039237,0.62763
13,95,0.34451,0.02858,0.62691
13,96,0.35952,0.02064,0.61984
13,97,0.37687,0.01481,0.60832
13,98,0.3956,0.010547,0.59386
13,99,0.41513,0.0074665,0.57741
13,100,0.43497,0.0052432,0.55979
13,101,0.4548,0.003651,0.54155
13,102,0.47441,0.0025239,0.52307
13,103,0.49362,0.0017299,0.50465
13,104,0.51236,0.0011797,0.48646
13,105,0.53054,0.00080031,0.46866
14,1,0.5181,0.00055509,0.48135
14,2,0.53627,0.00035314,0.46337
14,3,0.55381,0.00022431,0.44597
14,4,0.5707,0.00014265,0.42915
14,5,0.58698,9.155e-05,0.41293
14,6,0.60264,5.9393e-05,0.3973
14,7,0.61772,3.9306e-05,0.38224
14,8,0.63223,2.6684e-05,0.36775
14,9,0.64619,1.8643e-05,0.35379
14,10,0.65962,1.3533e-05,0.34037
14,11,0.67254,1.0247e-05,0.32745
14,12,0.68497,8.1448e-06,0.31502
14,13,0.69694,6.8535e-06,0.30306
14,14,0.70844,6.1248e-06,0.29155
14,15,0.71951,5.813e-06,0.28048
14,16,0.73016,5.8743e-06,0.26983
14,17,0.7404,6.6514e-06,0.25959
14,18,0.75026,8.2877e-06,0.24973
14,19,0.75974,1.0043e-05,0.24025
14,20,0.76885,1.2291e-05,0.23114
14,21,0.77762,1.6606e-05,0.22237
14,22,0.78604,2.5764e-05,0.21394
14,23,0.79412,4.3741e-05,0.20583
14,24,0.80187,7.6425e-05,0.19806
14,25,0.80925,0.00013973,0.19061
14,26,0.81623,0.00026863,0.1835
14,27,0.82266,0.00053722,0.1768
14,28,0.82826,0.0011131,0.17063
14,29,0.83236,0.0023598,0.16529
14,30,0.83348,0.0050718,0.16145
14,31,0.82857,0.01087,0.16056
14,32,0.81174,0.022704,0.16555
14,33,0.77371,0.044571,0.18172
14,34,0.70519,0.078315,0.2165
14,35,0.60806,0.11647,0.27547
